671892,43.651561,-79.362727,1,0.0000
671892,43.651266,-79.364017,2,0.1091
671892,43.650912,-79.365608,3,0.2432
671892,43.650674,-79.366679,4,0.3331
671892,43.650243,-79.366494,5,0.3833
671892,43.649322,-79.366100,6,0.4912
671892,43.649617,-79.364771,7,0.6022
671892,43.649787,-79.364015,8,0.6661
671892,43.649806,-79.363930,9,0.6734
671892,43.649831,-79.363867,10,0.6792
671892,43.649854,-79.363828,11,0.6828
671892,43.649901,-79.363759,12,0.6913
671892,43.650103,-79.363530,13,0.7197
671892,43.650843,-79.363840,14,0.8064
671892,43.651266,-79.364017,15,0.8555
671892,43.651561,-79.362727,16,0.9646
671892,43.652062,-79.362941,17,1.0234
671892,43.652192,-79.362999,18,1.0380
671892,43.652723,-79.363232,19,1.1009
671892,43.653179,-79.363425,20,1.1531
671892,43.653557,-79.363585,21,1.1980
671892,43.653556,-79.363585,22,1.1980
671892,43.654197,-79.363859,23,1.2723
671892,43.654552,-79.364011,24,1.3144
671892,43.655217,-79.364294,25,1.3916
671892,43.655217,-79.364293,26,1.3916
671892,43.655609,-79.364449,27,1.4375
671892,43.656000,-79.364608,28,1.4824
671892,43.656001,-79.364609,29,1.4824
671892,43.656936,-79.364988,30,1.5916
671892,43.656937,-79.364989,31,1.5916
671892,43.656795,-79.365606,32,1.6441
671892,43.656787,-79.365644,33,1.6473
671892,43.656642,-79.366306,34,1.7026
671892,43.656493,-79.366940,35,1.7564
671892,43.656361,-79.367583,36,1.8105
671892,43.656336,-79.367926,37,1.8376
671892,43.656332,-79.368002,38,1.8437
671892,43.656326,-79.368132,39,1.8547
671892,43.656323,-79.368351,40,1.8717
671892,43.656313,-79.368607,41,1.8927
671892,43.656299,-79.369021,42,1.9257
671892,43.656298,-79.369270,43,1.9458
671892,43.656292,-79.369466,44,1.9618
671892,43.656242,-79.369719,45,1.9826
671892,43.656155,-79.370109,46,2.0152
671892,43.658287,-79.371019,47,2.2645
671892,43.659066,-79.371343,48,2.3553
671892,43.660443,-79.371917,49,2.5160
671892,43.660706,-79.372021,50,2.5461
671892,43.661220,-79.372223,51,2.6062
671892,43.661395,-79.371426,52,2.6730
671892,43.661557,-79.370689,53,2.7347
671892,43.661774,-79.369704,54,2.8172
671892,43.662036,-79.368526,55,2.9169
671892,43.662106,-79.368163,56,2.9469
671892,43.661943,-79.367022,57,3.0399
671892,43.661943,-79.367023,58,3.0399
671892,43.662328,-79.367178,59,3.0846
671892,43.662478,-79.367239,60,3.1023
671892,43.662762,-79.367354,61,3.1355
671892,43.663200,-79.367530,62,3.1865
671892,43.663787,-79.367769,63,3.2545
671892,43.663908,-79.367817,64,3.2688
671892,43.663908,-79.367818,65,3.2688
671892,43.663926,-79.367825,66,3.2710
671892,43.664279,-79.367968,67,3.3118
671892,43.664456,-79.368044,68,3.3327
671892,43.665050,-79.368285,69,3.4014
671892,43.665868,-79.368619,70,3.4963
671892,43.666451,-79.368856,71,3.5640
671892,43.667100,-79.369107,72,3.6397
671892,43.667263,-79.369178,73,3.6587
671892,43.668168,-79.369549,74,3.7641
671892,43.668516,-79.369686,75,3.8046
671892,43.668666,-79.369746,76,3.8221
671892,43.668851,-79.369819,77,3.8429
671892,43.670251,-79.370394,78,4.0056
671892,43.671397,-79.370857,79,4.1391
671892,43.671469,-79.370880,80,4.1472
671892,43.671477,-79.370882,81,4.1486
671892,43.671498,-79.370886,82,4.1516
671892,43.671528,-79.370892,83,4.1546
671892,43.671626,-79.370900,84,4.1656
671892,43.671678,-79.370890,85,4.1717
671892,43.671729,-79.370873,86,4.1768
671892,43.671776,-79.370851,87,4.1831
671892,43.671818,-79.370831,88,4.1872
671892,43.671859,-79.370807,89,4.1926
671892,43.671895,-79.370780,90,4.1976
671892,43.671930,-79.370753,91,4.2021
671892,43.671959,-79.370726,92,4.2057
671892,43.671989,-79.370697,93,4.2093
671892,43.672003,-79.370684,94,4.2116
671892,43.672569,-79.369904,95,4.3006
671892,43.672941,-79.369375,96,4.3600
671892,43.673239,-79.369575,97,4.3967
671892,43.673267,-79.369467,98,4.4062
671892,43.673684,-79.368806,99,4.4764
